DateTime,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-08-24 01:00:00,2004-08-24,01:00:00,1.2,918.75,5.717354864183394,798.5,29.0,843.5,50.0,1409.0,881.25,22.199999332428,43.125,1.13961921225492
2004-08-24 02:00:00,2004-08-24,02:00:00,0.7,812.25,3.177816748935157,663.0,18.0,981.75,34.0,1265.25,708.75,22.775000095367,41.25,1.1283880388410847
2004-08-24 03:00:00,2004-08-24,03:00:00,0.5,775.5,2.083405300850765,590.25,15.0,1099.0,27.5,1245.0,602.25,21.174999713898,43.799999237061,1.0879609537112025
2004-08-24 04:00:00,2004-08-24,04:00:00,0.4,762.0,1.7281160542915164,563.25,12.0,1180.5,21.0,1208.0,491.5,21.674999713898,42.60000038147,1.0906614535051034
2004-08-24 05:00:00,2004-08-24,05:00:00,0.7,786.0,2.837944850489492,641.75,39.0,1057.0,48.0,1269.5,591.5,20.174999713898,47.14999961853,1.1020571543842672
2004-08-24 06:00:00,2004-08-24,06:00:00,1.1,868.25,5.706839741200487,798.0,83.0,865.5,71.0,1391.5,823.75,20.075000286102,47.75,1.1092877643182248
2004-08-24 07:00:00,2004-08-24,07:00:00,1.6,964.5,9.976623939037175,976.75,149.0,724.75,94.0,1515.0,1013.75,20.625,45.474999427795,1.0924585128336382
2004-08-24 08:00:00,2004-08-24,08:00:00,2.3,1048.75,14.500754620232732,1132.75,216.0,630.25,118.0,1661.75,1208.0,22.400000095367,41.050000190735,1.0979161965818267
2004-08-24 09:00:00,2004-08-24,09:00:00,1.6,1008.0,9.883449559735752,973.25,153.0,714.25,105.0,1508.5,1178.0,25.0,36.60000038147,1.1429532265545546
2004-08-24 10:00:00,2004-08-24,10:00:00,2.0,1008.0,11.19590634809732,1021.3333333333,177.0,713.66666666667,122.0,1549.0,1176.0,29.89999961853,26.233333587646,1.089128282489405
2004-08-24 11:00:00,2004-08-24,11:00:00,1.6,973.0,8.276765149047742,910.5,126.0,800.25,121.0,1441.25,891.0,32.900000572205,21.775000095367,1.071394840865144
2004-08-24 12:00:00,2004-08-24,12:00:00,1.6,963.75,9.507952908441492,959.0,96.0,787.25,115.0,1437.5,731.25,34.999999046326,17.899999856949,0.9899777377599618
2004-08-24 13:00:00,2004-08-24,13:00:00,1.3,923.25,7.113334197638295,861.75,92.0,874.75,107.0,1362.5,626.0,34.575000762939,18.200000047684,0.9831565591350744
2004-08-24 14:00:00,2004-08-24,14:00:00,1.0,933.75,5.988272264341074,811.25,75.0,896.0,86.0,1343.25,552.75,33.77499961853,22.799999713898,1.178065575951183
2004-08-24 15:00:00,2004-08-24,15:00:00,1.6,1035.5,9.093754994193636,943.0,109.0,769.75,118.0,1508.5,769.5,36.27499961853,19.450000286102,1.1539498350026371
2004-08-24 16:00:00,2004-08-24,16:00:00,2.0,1075.5,10.427677592349646,993.5,133.0,723.0,129.0,1549.0,937.75,38.250000953674,17.874999523163,1.1810202656251243
2004-08-24 17:00:00,2004-08-24,17:00:00,1.7,1055.0,8.687448039881527,927.0,87.0,756.5,90.0,1519.75,715.75,36.924999237061,20.924999713898,1.2864195406442032
2004-08-24 18:00:00,2004-08-24,18:00:00,1.7,1080.5,8.953194276149835,937.5,80.0,728.0,87.0,1568.0,713.75,33.875,30.02499961853,1.5600471764040849
2004-08-24 19:00:00,2004-08-24,19:00:00,1.4,1072.25,6.849891943840394,850.25,70.0,737.25,65.0,1603.75,702.25,29.849999904633,43.449999809265,1.7987612715821528
2004-08-24 20:00:00,2004-08-24,20:00:00,1.3,1038.0,5.186607519669586,772.75,67.0,748.75,61.0,1568.25,686.75,27.549999713898,50.39999961853,1.827444902680317
2004-08-24 21:00:00,2004-08-24,21:00:00,1.3,1058.5,5.738409861607065,799.5,66.0,740.0,62.0,1603.75,739.25,27.549999713898,50.425001144409,1.8283514286996148
2004-08-24 22:00:00,2004-08-24,22:00:00,1.6,1069.5,6.895403347240391,852.25,97.0,704.25,85.0,1638.5,867.25,28.074999809265,47.97500038147,1.7932762477293382
2004-08-24 23:00:00,2004-08-24,23:00:00,1.8,1093.0,7.838454177489808,892.5,90.0,676.75,83.0,1677.5,926.75,26.900000095367,49.550000190735,1.729926337554485
2004-08-25 00:00:00,2004-08-25,00:00:00,1.5,1016.25,6.810174913240995,848.5,99.0,729.25,84.0,1608.75,871.5,26.0,48.0,1.5898577810784955
2004-08-25 01:00:00,2004-08-25,01:00:00,1.3,988.25,6.286409362355982,825.0,71.0,755.5,71.0,1558.75,847.75,24.925000190735,50.64999961853,1.5747157612012352
2004-08-25 02:00:00,2004-08-25,02:00:00,1.1,929.5,4.707071919244755,748.5,59.0,823.0,62.0,1463.75,776.75,23.724999904633,53.249999046326,1.5417561290533244
2004-08-25 03:00:00,2004-08-25,03:00:00,0.5,814.5,1.9919360621192284,583.5,42.5,1101.5,51.0,1362.75,513.0,24.47500038147,50.925000190735,1.541649056529404
2004-08-25 04:00:00,2004-08-25,04:00:00,0.6,884.0,3.56398562516099,686.0,26.0,908.0,40.0,1438.75,651.0,22.924999713898,56.125,1.549156604664494
2004-08-25 05:00:00,2004-08-25,05:00:00,0.7,913.0,4.359340996864498,730.25,47.0,882.75,50.0,1492.5,774.0,23.27499961853,55.475001335144,1.5636203519013412
2004-08-25 06:00:00,2004-08-25,06:00:00,1.1,994.25,6.379807784998373,829.25,108.0,783.5,78.0,1580.75,981.5,23.599999904633,54.22500038147,1.5583310579198264
2004-08-25 07:00:00,2004-08-25,07:00:00,1.9,1173.0,11.910476043392212,1046.5,160.0,630.5,89.0,1815.0,1174.75,24.900000572205,52.925000190735,1.6430161874415352
2004-08-25 08:00:00,2004-08-25,08:00:00,3.5,1313.75,21.018621552396723,1324.5,204.0,498.75,106.0,2142.5,1390.25,26.35000038147,50.77499961853,1.716627253368433
2004-08-25 09:00:00,2004-08-25,09:00:00,2.9,1251.5,15.621359219570662,1168.0,193.0,556.5,107.0,1937.5,1352.25,28.099999904633,47.424999237061,1.7752840225308804
2004-08-25 10:00:00,2004-08-25,10:00:00,2.2,1151.0,12.098089217479876,1053.0,146.0,623.0,93.0,1835.0,1151.5,30.175000190735,43.22500038147,1.8229855106764008
2004-08-25 11:00:00,2004-08-25,11:00:00,2.0,1121.5,9.286930935153803,950.5,126.0,686.75,95.0,1729.0,1022.25,31.199999809265,41.85000038147,1.8709614690221728
2004-08-25 12:00:00,2004-08-25,12:00:00,1.7,1111.0,8.69373563216166,927.25,90.0,706.75,78.0,1715.25,922.25,33.875,35.974999427795,1.869198900633254
2004-08-25 13:00:00,2004-08-25,13:00:00,1.6,1058.0,7.880621095138315,894.25,84.0,735.5,76.0,1647.75,824.75,33.925000190735,34.074998855591,1.7754155865980106
2004-08-25 14:00:00,2004-08-25,14:00:00,1.3,972.25,6.182718636981682,820.25,60.0,810.75,66.0,1535.0,629.75,34.449999809265,30.575000286102,1.640235246507442
2004-08-25 15:00:00,2004-08-25,15:00:00,1.3,985.0,6.3083326207889066,826.0,66.0,808.0,71.0,1544.25,621.0,35.324999809265,28.474999904633,1.603368368731952
2004-08-25 16:00:00,2004-08-25,16:00:00,1.3,1004.25,6.04201933944382,813.75,57.0,808.0,61.0,1519.5,601.5,36.324999809265,28.324999809265,1.6851089819103704
2004-08-25 17:00:00,2004-08-25,17:00:00,1.6,1030.0,7.947078151878079,897.0,71.0,733.0,73.0,1591.75,667.5,35.349999427795,29.400000095367,1.6577384235038293
2004-08-25 18:00:00,2004-08-25,18:00:00,1.3,965.0,5.785904187585162,801.75,51.0,820.5,54.0,1503.75,563.5,32.52499961853,34.14999961853,1.645282814884799
2004-08-25 19:00:00,2004-08-25,19:00:00,1.4,986.75,6.264518650636538,824.0,49.0,793.0,53.0,1541.0,580.75,29.099999904633,42.10000038147,1.669511236717322
2004-08-25 20:00:00,2004-08-25,20:00:00,1.4,922.75,5.982908820688995,811.0,59.0,804.0,69.0,1433.75,604.25,27.849999427795,35.550000190735,1.3116332180367678
2004-08-25 21:00:00,2004-08-25,21:00:00,1.3,871.75,6.2535855050216576,823.5,66.0,853.25,77.0,1345.5,590.0,27.025000095367,29.97500038147,1.0541641841873175
2004-08-25 22:00:00,2004-08-25,22:00:00,1.4,938.5,6.810174913240995,848.5,72.0,803.75,83.0,1479.0,650.0,26.27499961853,37.300000190735,1.2555313645786716
2004-08-25 23:00:00,2004-08-25,23:00:00,1.5,954.25,6.952473184855904,854.75,89.0,791.75,94.0,1474.0,745.25,25.200000286102,40.75,1.2876642614318954
2004-08-26 00:00:00,2004-08-26,00:00:00,1.5,968.5,6.99827336966376,856.75,75.0,752.75,84.0,1484.75,820.5,24.300000190735,43.300000190735,1.2972812879496955
2004-08-26 01:00:00,2004-08-26,01:00:00,0.9,882.0,4.991422099648152,763.0,38.0,879.25,55.0,1388.0,655.75,23.300000190735,45.325000762939,1.2794421400726774
2004-08-26 02:00:00,2004-08-26,02:00:00,0.6,805.0,2.7565112487264205,636.5,24.0,1047.75,35.0,1276.25,519.5,24.099999904633,44.025000572205,1.3034274470382154
2004-08-26 03:00:00,2004-08-26,03:00:00,0.5,789.75,2.073155671289639,589.5,32.0,1121.5,40.0,1257.25,493.25,23.849999904633,44.77499961853,1.3060652109297066
2004-08-26 05:00:00,2004-08-26,05:00:00,0.5,841.5,2.810688037123539,640.0,40.0,1070.0,45.0,1292.5,595.0,23.699999809265,46.700000762939,1.35010019266999
2004-08-26 06:00:00,2004-08-26,06:00:00,1.0,841.3478260869565,2.831989502826508,641.2826086956521,63.0,1066.554347826087,59.0,1293.9782608695652,599.3695652173913,23.614130248194023,46.973913773246,1.350108934828258
2004-08-26 07:00:00,2004-08-26,07:00:00,1.9,841.195652173913,2.8532909685294765,642.5652173913044,121.0,1063.108695652174,83.0,1295.4565217391305,603.7391304347826,23.528260687123044,47.247826783553,1.3501176769865257
2004-08-26 08:00:00,2004-08-26,08:00:00,2.6,841.0434782608696,2.8745924342324454,643.8478260869565,143.0,1059.6630434782608,90.0,1296.9347826086957,608.1086956521739,23.442391126052065,47.52173979386,1.3501264191447937
2004-08-26 09:00:00,2004-08-26,09:00:00,1.7,840.8913043478261,2.895893899935414,645.1304347826087,104.0,1056.2173913043478,87.0,1298.4130434782608,612.4782608695652,23.35652156498109,47.795652804167,1.3501351613030617
2004-08-26 10:00:00,2004-08-26,10:00:00,1.7,840.7391304347826,2.9171953656383827,646.4130434782609,111.0,1052.7717391304348,83.0,1299.891304347826,616.8478260869565,23.27065200391011,48.069565814474,1.3501439034613294
2004-08-26 11:00:00,2004-08-26,11:00:00,1.4,840.5869565217391,2.9384968313413515,647.695652173913,83.0,1049.3260869565217,71.0,1301.3695652173913,621.2173913043479,23.184782442839133,48.343478824781,1.3501526456195974
2004-08-26 12:00:00,2004-08-26,12:00:00,1.6,840.4347826086956,2.95979829704432,648.9782608695652,90.0,1045.8804347826087,77.0,1302.8478260869565,625.5869565217391,23.098912881768154,48.617391835088,1.3501613877778653
2004-08-26 13:00:00,2004-08-26,13:00:00,1.3,840.2826086956521,2.981099762747289,650.2608695652174,82.0,1042.4347826086957,75.0,1304.3260869565217,629.9565217391305,23.013043320697175,48.891304845395,1.350170129936133
2004-08-26 14:00:00,2004-08-26,14:00:00,0.9,840.1304347826087,3.0024012284502577,651.5434782608696,48.0,1038.9891304347825,52.0,1305.804347826087,634.3260869565217,22.927173759626196,49.165217855702,1.350178872094401
2004-08-26 15:00:00,2004-08-26,15:00:00,1.4,839.9782608695652,3.023702694153226,652.8260869565217,89.0,1035.5434782608695,76.0,1307.2826086956522,638.695652173913,22.841304198555218,49.439130866009,1.350187614252669
2004-08-26 16:00:00,2004-08-26,16:00:00,1.0,839.8260869565217,3.045004159856195,654.1086956521739,58.0,1032.0978260869565,60.0,1308.7608695652175,643.0652173913044,22.75543463748424,49.713043876316,1.3501963564109367
2004-08-26 17:00:00,2004-08-26,17:00:00,2.2,839.6739130434783,3.0663056255591634,655.3913043478261,129.0,1028.6521739130435,99.0,1310.2391304347825,647.4347826086956,22.669565076413264,49.986956886623,1.3502050985692047
2004-08-26 18:00:00,2004-08-26,18:00:00,1.9,839.5217391304348,3.0876070912621323,656.6739130434783,103.0,1025.2065217391305,88.0,1311.7173913043478,651.804347826087,22.583695515342285,50.26086989693,1.3502138407274726
2004-08-26 19:00:00,2004-08-26,19:00:00,2.1,839.3695652173913,3.108908556965101,657.9565217391304,115.0,1021.7608695652174,91.0,1313.195652173913,656.1739130434783,22.497825954271306,50.534782907237,1.3502225828857404
2004-08-26 20:00:00,2004-08-26,20:00:00,1.7,839.2173913043479,3.1302100226680696,659.2391304347826,108.0,1018.3152173913044,91.0,1314.6739130434783,660.5434782608695,22.411956393200327,50.808695917544,1.3502313250440083
2004-08-26 21:00:00,2004-08-26,21:00:00,1.0,839.0652173913044,3.1515114883710384,660.5217391304348,60.0,1014.8695652173913,68.0,1316.1521739130435,664.9130434782609,22.32608683212935,51.082608927851,1.3502400672022763
2004-08-26 22:00:00,2004-08-26,22:00:00,1.1,838.9130434782609,3.172812954074007,661.804347826087,68.0,1011.4239130434783,71.0,1317.6304347826087,669.2826086956522,22.24021727105837,51.356521938158,1.350248809360544
2004-08-26 23:00:00,2004-08-26,23:00:00,0.7,838.7608695652174,3.1941144197769757,663.0869565217391,36.0,1007.9782608695652,49.0,1319.108695652174,673.6521739130435,22.15434770998739,51.630434948465,1.350257551518812
2004-08-27 00:00:00,2004-08-27,00:00:00,1.3,838.6086956521739,3.2154158854799446,664.3695652173913,81.0,1004.5326086956521,71.0,1320.5869565217392,678.0217391304348,22.068478148916412,51.904347958772,1.35026629367708
2004-08-27 01:00:00,2004-08-27,01:00:00,1.3,838.4565217391304,3.236717351182913,665.6521739130435,91.0,1001.0869565217391,76.0,1322.0652173913043,682.3913043478261,21.982608587845437,52.178260969079,1.3502750358353477
2004-08-27 02:00:00,2004-08-27,02:00:00,1.0,838.304347826087,3.258018816885882,666.9347826086956,65.0,997.6413043478261,67.0,1323.5434782608695,686.7608695652174,21.89673902677446,52.452173979386,1.3502837779936157
2004-08-27 03:00:00,2004-08-27,03:00:00,0.7,838.1521739130435,3.2793202825888503,668.2173913043479,55.5,994.195652173913,62.5,1325.0217391304348,691.1304347826087,21.81086946570348,52.726086989693,1.3502925201518836
2004-08-27 04:00:00,2004-08-27,04:00:00,0.6,838.0,3.300621748291819,669.5,46.0,990.75,58.0,1326.5,695.5,21.7249999046325,53.0,1.3503012623101514
2004-08-27 05:00:00,2004-08-27,05:00:00,0.7,837.8478260869565,3.321923213994788,670.7826086956521,71.0,987.304347826087,53.0,1327.9782608695652,699.8695652173913,21.639130343561522,53.273913010307,1.3503100044684193
2004-08-27 06:00:00,2004-08-27,06:00:00,1.1,837.695652173913,3.3432246796977565,672.0652173913044,92.0,983.8586956521739,52.0,1329.4565217391305,704.2391304347826,21.553260782490543,53.547826020613996,1.3503187466266873
2004-08-27 07:00:00,2004-08-27,07:00:00,2.4,837.5434782608696,3.3645261454007254,673.3478260869565,201.0,980.4130434782609,68.0,1330.9347826086957,708.6086956521739,21.467391221419565,53.821739030921,1.3503274887849552
2004-08-27 08:00:00,2004-08-27,08:00:00,2.4,837.3913043478261,3.385827611103694,674.6304347826087,169.0,976.9673913043479,69.0,1332.4130434782608,712.9782608695652,21.38152166034859,54.095652041228,1.350336230943223
2004-08-27 09:00:00,2004-08-27,09:00:00,2.3,837.2391304347826,3.4071290768066627,675.9130434782609,158.0,973.5217391304348,83.0,1333.891304347826,717.3478260869565,21.29565209927761,54.369565051535,1.350344973101491
2004-08-27 10:00:00,2004-08-27,10:00:00,2.2,837.0869565217391,3.4284305425096315,677.195652173913,147.0,970.0760869565217,99.0,1335.3695652173913,721.7173913043479,21.209782538206632,54.643478061842,1.350353715259759
2004-08-27 11:00:00,2004-08-27,11:00:00,1.8,836.9347826086956,3.4497320082126,678.4782608695652,119.0,966.6304347826087,101.0,1336.8478260869565,726.0869565217391,21.123912977135653,54.917391072149,1.3503624574180266
2004-08-27 12:00:00,2004-08-27,12:00:00,2.0,836.7826086956521,3.471033473915569,679.7608695652174,114.0,963.1847826086956,104.0,1338.3260869565217,730.4565217391305,21.038043416064674,55.191304082456,1.3503711995762946
2004-08-27 13:00:00,2004-08-27,13:00:00,1.5,836.6304347826087,3.4923349396185372,681.0434782608695,92.0,959.7391304347826,89.0,1339.804347826087,734.8260869565217,20.952173854993696,55.465217092763,1.3503799417345625
2004-08-27 14:00:00,2004-08-27,14:00:00,1.4,836.4782608695652,3.513636405321506,682.3260869565217,82.0,956.2934782608695,88.0,1341.2826086956522,739.195652173913,20.866304293922717,55.739130103069996,1.3503886838928303
2004-08-27 15:00:00,2004-08-27,15:00:00,1.5,836.3260869565217,3.534937871024475,683.6086956521739,85.0,952.8478260869565,89.0,1342.7608695652175,743.5652173913044,20.780434732851738,56.013043113377,1.3503974260510982
2004-08-27 16:00:00,2004-08-27,16:00:00,1.6,836.1739130434783,3.5562393367274434,684.8913043478261,96.0,949.4021739130435,92.0,1344.2391304347825,747.9347826086956,20.69456517178076,56.286956123684,1.3504061682093662
2004-08-27 17:00:00,2004-08-27,17:00:00,1.9,836.0217391304348,3.5775408024304123,686.1739130434783,104.0,945.9565217391305,109.0,1345.7173913043478,752.304347826087,20.608695610709784,56.560869133991,1.350414910367634
2004-08-27 18:00:00,2004-08-27,18:00:00,2.0,835.8695652173913,3.5988422681333807,687.4565217391304,101.0,942.5108695652174,107.0,1347.195652173913,756.6739130434783,20.522826049638805,56.834782144298,1.350423652525902
2004-08-27 19:00:00,2004-08-27,19:00:00,2.3,835.7173913043479,3.6201437338363496,688.7391304347826,128.0,939.0652173913044,116.0,1348.6739130434783,761.0434782608695,20.436956488567827,57.108695154605,1.3504323946841699
2004-08-27 20:00:00,2004-08-27,20:00:00,2.4,835.5652173913044,3.6414451995393184,690.0217391304348,147.0,935.6195652173913,124.0,1350.1521739130435,765.4130434782609,20.351086927496848,57.382608164912,1.3504411368424376
2004-08-27 21:00:00,2004-08-27,21:00:00,1.8,835.4130434782609,3.6627466652422873,691.304347826087,115.0,932.1739130434783,112.0,1351.6304347826087,769.7826086956522,20.26521736642587,57.656521175219,1.3504498790007056
2004-08-27 22:00:00,2004-08-27,22:00:00,1.7,835.2608695652174,3.6840481309452557,692.5869565217391,97.0,928.7282608695652,99.0,1353.108695652174,774.1521739130435,20.17934780535489,57.930434185525996,1.3504586211589735
2004-08-27 23:00:00,2004-08-27,23:00:00,1.2,835.1086956521739,3.705349596648224,693.8695652173913,74.0,925.2826086956522,85.0,1354.586956521739,778.5217391304348,20.09347824428391,58.204347195833,1.3504673633172413
2004-08-28 00:00:00,2004-08-28,00:00:00,0.8,834.9565217391304,3.726651062351193,695.1521739130435,50.0,921.8369565217391,69.0,1356.0652173913043,782.8913043478261,20.007608683212936,58.47826020614,1.3504761054755092
2004-08-28 01:00:00,2004-08-28,01:00:00,0.7,834.804347826087,3.747952528054162,696.4347826086956,41.0,918.3913043478261,58.0,1357.5434782608695,787.2608695652174,19.921739122141958,58.752173216447,1.3504848476337772
2004-08-28 02:00:00,2004-08-28,02:00:00,0.6,834.6521739130435,3.7692539937571308,697.7173913043479,36.0,914.945652173913,49.0,1359.0217391304348,791.6304347826087,19.83586956107098,59.026086226754,1.350493589792045
2004-08-28 03:00:00,2004-08-28,03:00:00,0.6,834.5,3.790555459460099,699.0,38.0,911.5,52.5,1360.5,796.0,19.75,59.299999237061,1.3505023319503129
2004-08-28 04:00:00,2004-08-28,04:00:00,0.6,791.5,2.514599021549308,620.5,40.0,1015.25,56.0,1322.0,714.25,19.97500038147,59.25,1.3680620655284836
2004-08-28 05:00:00,2004-08-28,05:00:00,0.4,748.75,1.6685571641344403,558.5,25.0,1144.5,33.0,1254.75,583.75,22.499999523163,48.60000038147,1.307682497077154
2004-08-28 06:00:00,2004-08-28,06:00:00,0.5,802.75,3.385350108425627,675.5,38.0,974.5,39.0,1302.5,676.0,19.450000286102,56.974999427795,1.273918471890587
2004-08-28 07:00:00,2004-08-28,07:00:00,0.7,818.25,4.270706811760649,725.5,38.0,921.25,43.0,1329.75,684.75,19.575000286102,56.14999961853,1.265130860750166
2004-08-28 08:00:00,2004-08-28,08:00:00,1.2,931.75,7.096024091253,861.0,75.0,767.0,62.0,1483.0,893.5,20.72500038147,53.25,1.2870444425919467
2004-08-28 09:00:00,2004-08-28,09:00:00,1.7,976.75,8.338444389674756,913.0,104.0,744.25,81.0,1511.75,977.0,24.699999809265,41.849999427795,1.2839213502561906
2004-08-28 10:00:00,2004-08-28,10:00:00,1.8,1011.25,9.132251648807031,944.5,134.0,733.25,102.0,1570.0,1033.5,29.85000038147,30.47500038147,1.261616850939931
2004-08-28 11:00:00,2004-08-28,11:00:00,1.5,975.25,7.694614864499808,886.5,85.0,828.5,86.0,1477.5,736.75,32.275000572205,27.22500038147,1.2933347996180646
2004-08-28 12:00:00,2004-08-28,12:00:00,1.2,957.5,7.235007943444832,867.0,30.0,827.5,37.0,1467.5,660.0,34.300001144409,24.474999904633,1.3021027285521791
2004-08-28 13:00:00,2004-08-28,13:00:00,1.1,902.5,5.844179298793487,804.5,49.0,886.0,64.0,1361.0,580.5,33.39999961853,22.525000572205,1.139751143092546
2004-08-31 14:00:00,2004-08-31,14:00:00,2.9,1030.25,8.889611855025933,935.0,129.0,725.75,82.5,1582.5,790.5,32.5,28.674999713898,1.3795678293754918
2004-08-31 15:00:00,2004-08-31,15:00:00,1.9,1057.5,11.046899828729591,1016.0,209.0,673.25,101.0,1625.25,831.75,33.75,25.849999904633,1.3337975358800858
2004-08-31 16:00:00,2004-08-31,16:00:00,1.4,1040.0,7.593416608863416,882.25,132.0,755.5,71.0,1560.0,635.0,34.525000572205,28.574999809265,1.5393351194599916
2004-08-31 17:00:00,2004-08-31,17:00:00,2.0,1093.25,10.09026494939418,981.0,166.0,666.25,82.0,1675.5,733.25,32.650000572205,32.950000286102,1.5986557884922934
2004-08-31 18:00:00,2004-08-31,18:00:00,2.7,1184.25,14.073311396432944,1119.0,243.0,594.0,104.0,1806.0,911.75,31.374999523163,35.375,1.5972463430067834
2004-08-31 19:00:00,2004-08-31,19:00:00,2.8,1179.5,14.135145923260188,1121.0,247.0,568.25,105.0,1816.25,947.25,27.699999809265,43.525000572205,1.5919666152259686
2004-08-31 20:00:00,2004-08-31,20:00:00,2.0,1078.75,10.27188017172599,987.75,165.0,632.5,87.0,1694.0,899.25,26.174999713898,47.75,1.5978923820949742
2004-08-31 21:00:00,2004-08-31,21:00:00,2.1,1095.25,11.48938537419016,1031.75,187.0,620.75,98.0,1730.0,984.25,25.675000190735,48.699999809265,1.5825398009247922
2004-08-31 22:00:00,2004-08-31,22:00:00,2.0,1072.5,10.859535166937013,1009.25,206.0,639.25,105.0,1655.25,954.75,25.150000095367,50.14999961853,1.5800276600220728
2004-08-31 23:00:00,2004-08-31,23:00:00,1.8,1062.5,10.35981673297665,991.0,200.0,655.25,104.0,1672.0,966.25,24.35000038147,53.35000038147,1.6031320334178316
2004-09-01 00:00:00,2004-09-01,00:00:00,1.9,1046.0,9.540642925320222,960.25,189.0,670.5,96.0,1636.75,898.75,23.699999809265,55.449998855591,1.6030632315941042
2004-09-01 01:00:00,2004-09-01,01:00:00,1.3,953.25,7.021221524297898,857.75,136.0,741.75,79.0,1544.25,779.5,22.75,58.549999237061,1.599227628983045
2004-09-01 02:00:00,2004-09-01,02:00:00,0.7,864.25,3.339212977494369,672.75,83.0,946.5,61.0,1412.25,636.25,22.75,58.52499961853,1.5985447924127671
2004-09-01 03:00:00,2004-09-01,03:00:00,0.5,829.25,2.61926987611744,627.5,77.5,994.25,54.5,1377.5,577.25,22.324999809265,59.674999237061,1.5888751201304987
2004-09-01 04:00:00,2004-09-01,04:00:00,0.5,837.75,2.787414370831833,638.5,72.0,963.25,48.0,1391.25,595.5,20.75,64.899998664856,1.57100926380947
2004-09-01 05:00:00,2004-09-01,05:00:00,0.6,913.25,4.3125946666846815,727.75,121.0,801.75,63.0,1417.75,886.75,19.724999904633,66.775001525879,1.5184129545137144
2004-09-01 06:00:00,2004-09-01,06:00:00,1.3,1039.0,8.53088910572999,920.75,268.0,687.0,92.0,1555.75,1115.0,19.775000095367,64.349999427795,1.467755584546933
2004-09-01 07:00:00,2004-09-01,07:00:00,3.6,1252.25,20.853976003052797,1320.0,451.0,499.0,99.0,2001.0,1373.75,20.575000286102,62.27499961853,1.4915042042746636
2004-09-01 08:00:00,2004-09-01,08:00:00,4.9,1410.3333333333,35.217726921167475,1669.0,458.0,392.66666666667,117.0,2555.0,1643.6666666667,23.199999491374,53.966667175293,1.5143018856156805
2004-09-01 09:00:00,2004-09-01,09:00:00,3.9,1217.25,18.737902613801893,1260.75,487.0,532.5,142.0,1940.5,1375.0,26.324999809265,43.074999809265,1.4541716581621362
2004-09-01 10:00:00,2004-09-01,10:00:00,2.2,1113.5,12.801609521790525,1077.0,319.0,632.75,121.0,1705.0,1198.5,29.074999809265,35.375,1.4008110067411883
2004-09-01 11:00:00,2004-09-01,11:00:00,1.9,1025.75,11.151581216129404,1019.75,269.0,688.75,122.0,1603.0,991.75,29.974999904633,31.60000038147,1.3175727315885963
2004-09-01 12:00:00,2004-09-01,12:00:00,2.2,1050.5,13.31770051337886,1094.25,224.0,646.25,108.0,1675.0,966.25,32.400000095367,26.324999809265,1.2594069626757904
2004-09-01 13:00:00,2004-09-01,13:00:00,2.0,1026.5,11.256683224907974,1023.5,162.0,700.0,80.0,1587.75,814.0,31.27499961853,29.075000286102,1.3053746400256845
2004-09-01 14:00:00,2004-09-01,14:00:00,1.7,996.25,10.386938409035164,992.0,189.0,722.25,93.0,1579.5,726.75,31.075000286102,28.64999961853,1.2717894003358112
2004-09-01 15:00:00,2004-09-01,15:00:00,2.0,1027.5,12.294239862352264,1059.75,213.0,685.75,108.0,1601.0,805.75,33.324999809265,24.449999332428,1.2319796432927763
2004-09-01 16:00:00,2004-09-01,16:00:00,2.1,1029.5,12.301530519132688,1060.0,245.0,705.0,118.0,1588.0,851.5,35.474999427795,21.175000190735,1.2022260729555687
2004-09-01 17:00:00,2004-09-01,17:00:00,3.2,1132.5,19.405953728009944,1279.75,341.0,595.0,149.0,1791.0,1093.25,34.625,21.950000286102,1.1890216374184857
2004-09-01 18:00:00,2004-09-01,18:00:00,4.0,1180.25,21.53437738309015,1338.5,382.0,566.75,171.0,1867.5,1211.0,33.25,23.599999427795,1.1841732201362287
2004-09-01 19:00:00,2004-09-01,19:00:00,4.4,1260.75,25.660599613091325,1445.75,358.0,527.5,154.0,2061.25,1345.5,30.025000095367,28.450000286102,1.1896263561711773
2004-09-01 20:00:00,2004-09-01,20:00:00,3.0,1092.5,14.508576744820012,1133.0,288.0,599.25,122.0,1708.25,1200.0,27.974999904633,33.0,1.2263993376518665
2004-09-01 21:00:00,2004-09-01,21:00:00,2.2,1068.0,11.404531575678485,1028.75,252.0,649.5,126.0,1611.75,1191.5,27.200000286102,37.375000953674,1.327874409539208
2004-09-01 22:00:00,2004-09-01,22:00:00,1.7,1030.75,9.48183534339618,958.0,201.0,699.75,121.0,1559.5,1074.0,26.550000190735,39.924999237061,1.3656911978204298
2004-09-01 23:00:00,2004-09-01,23:00:00,1.9,1054.75,11.638524261032968,1037.0,225.0,634.5,125.0,1631.5,1161.25,25.299999713898,41.675000190735,1.3246827268701464
2004-09-02 00:00:00,2004-09-02,00:00:00,2.0,1060.25,11.411592481675298,1029.0,242.0,621.75,126.0,1662.75,1210.0,24.349999904633,44.699999809265,1.3432052305194484
